timestamp,bearing_1_rms,bearing_1_kurtosis,bearing_1_bpfo_energy,bearing_2_rms,bearing_2_kurtosis,bearing_2_bpfo_energy,bearing_3_rms,bearing_3_kurtosis,bearing_3_bpfo_energy,bearing_4_rms,bearing_4_kurtosis,bearing_4_bpfo_energy,bearing_1_rms_z,bearing_1_kurtosis_z,bearing_1_bpfo_energy_z,anomaly_type,severity,pct_above_baseline
2004-02-12 10:32:39,0.0741789985651262,0.6287626426442556,4083.8017903274936,0.0909438869642807,0.5068005370841773,2882.17974800437,0.1094041391987895,3.213074668222574,36695.45210744282,0.0541034680395466,0.0659590511486278,1322.1189056227618,-2.6704951582392016,1.6960556831570115,-0.3660239627175923,Normal,Normal,-4.0
2004-02-12 10:42:39,0.0753824568113952,0.6482910813108558,6039.736243767326,0.0934188881965258,0.2530137693762384,16983.433630310843,0.1098173316826202,1.3952499379815348,49643.139355790496,0.0561008587069418,0.1075393316008175,929.8019407257132,-1.6390622531447228,1.8783687394394009,0.12642792754437704,Normal,Normal,-2.5
2004-02-12 10:52:39,0.0762297744691993,0.5134753088232071,2265.635196467312,0.0937178978891739,0.3107892284776641,4936.045850282256,0.1098610497134476,2.639947862656676,20038.43713596361,0.0561452192491155,0.2572364127659483,861.1529331078964,-0.9128623072503051,0.619759388384016,-0.8237895971349294,Normal,Normal,-1.4
2004-02-12 11:02:39,0.0787236764660297,1.157952723004808,2280.993232771784,0.0929470991070828,0.2353407404249003,5009.060836107592,0.1106665343992369,2.682779117744172,14265.866103660925,0.0568074302434054,0.8061900787493554,1253.5628312598512,1.2245550810025925,6.636453763719597,-0.8199228550794643,Normal,Normal,1.8
2004-02-12 11:12:39,0.0784742907367796,0.6031769286310373,2178.022355302711,0.095347968554248,0.226308794897708,9657.476965160504,0.1075055998723148,1.5783946520336087,31136.550586493435,0.0568409414678638,0.1389537967943335,1461.124543250225,1.0108171735953448,1.4571932836301638,-0.8458481631399669,Normal,Normal,1.5
2004-02-12 11:22:39,0.0783146413938072,0.4560936214628657,5446.24597615318,0.0924047194559583,0.1856375972262229,5496.546051511388,0.1105172274731834,1.8624281531683409,89684.313068575,0.0555659267608925,0.1494073383771934,2416.893368312428,0.8739885082644503,0.0840570224187951,-0.022997020528229186,Normal,Normal,1.3
2004-02-12 11:32:39,0.0786324432585717,0.4786149756059883,4902.318223019895,0.0939184853198007,0.2501083955512979,16604.392302560904,0.1073879121310913,1.8220329786922909,57330.889660171255,0.056279076686245,0.1077937548325298,3422.682995233446,1.146362977120951,0.2943112560290427,-0.15994345537698343,Normal,Normal,1.7
2004-02-12 11:42:39,0.0777728802246483,0.4719824550317826,4541.240983296611,0.0932405161271442,0.1037504492141558,5289.391555332965,0.106232635529589,1.4448963659987744,83092.81441461066,0.0555046842230736,0.209791004669348,1719.7717669545864,0.4096680398931346,0.23239155433740763,-0.25085303004069043,Normal,Normal,0.6
2004-02-12 11:52:39,0.0790294298426225,0.404514320897305,4669.806658749929,0.0958592438365035,0.4514264068174758,20223.955072338333,0.1105864187224605,2.3845540569234336,67434.59077066125,0.0558550986125315,0.1598373115450946,1897.5787022532013,1.486603302816075,-0.39747558177748754,-0.21848363760606782,Normal,Normal,2.2
2004-02-12 12:02:39,0.0757175598983031,0.32520331504832,7158.985080429186,0.0947418712500906,0.196032358893337,18238.79040023673,0.1097707485459041,1.4615057334105144,164982.76313048933,0.0554596132439803,0.206106647540921,3228.7953439409284,-1.3518596422464237,-1.1379050713039163,0.4082247967177325,Normal,Normal,-2.0
2004-02-12 12:12:39,0.0792411164801179,0.4552119318712826,1634.4047408510114,0.0951461052679312,0.1700577747770562,5425.833322132255,0.1060237146876672,1.1014436437540749,15216.993737604778,0.0555234945519968,0.1744089633248347,1323.3114989264868,1.6680309212303206,0.07582576917432526,-0.9827165133782061,Normal,Normal,2.5
2004-02-12 12:22:39,0.077638908086269,0.6415150749455005,3518.6964561527925,0.0933290672562512,0.0591476196236211,15011.102987476066,0.1046041228143787,1.6360985486862392,22777.95629649348,0.0547741630291771,0.1100550414613756,3038.95869549174,0.2948462151072013,1.8151094870768612,-0.5083023450642192,Normal,Normal,0.4
2004-02-12 12:32:39,0.077404580876231,0.3647260382142652,2175.2805039655286,0.0943805185162204,0.2904622065873399,14881.656102262368,0.1044223491497539,1.1545225133803472,11854.540811134282,0.0546898316467227,0.0449189911528482,1549.5192527165652,0.09401432439435256,-0.768929928129261,-0.8465384878445796,Normal,Normal,0.1
2004-02-12 12:42:39,0.0798646872010324,0.5982531546782233,2764.820445018212,0.094840197884471,0.1063206619307339,5107.338864496091,0.1048940806912501,1.5414655991864716,58431.96789734517,0.0562540167836651,0.1023836811066272,3067.755399786362,2.2024668787707524,1.4112260512719286,-0.6981081261595302,Normal,Normal,3.3
2004-02-12 12:52:39,0.0792169800714507,0.5511103583412886,4699.157367809373,0.0947824516182485,0.1402485423367241,13255.109164931662,0.1036627343841556,1.215237462759629,21917.937784157493,0.0556320049135668,0.0799000452087419,1444.0463594195342,1.6473446313757754,0.9711116402522424,-0.2110939154548818,Normal,Normal,2.5
2004-02-12 13:02:39,0.0786617772193871,0.5530516614826197,1816.3173213906443,0.0946310815829688,0.1959868254526617,3570.392098345583,0.1047238917623833,1.3682988461680416,46708.07140024805,0.0563228742351575,0.1938711839800735,453.7665105911104,1.1715038679790661,0.9892352042969197,-0.9369157995599959,Normal,Normal,1.8
2004-02-12 13:12:39,0.078453383600948,0.4799660990734948,5014.288582907993,0.0956939023617427,0.165848195193623,4332.087251445866,0.1087079305301883,2.0724590260877376,21562.78480826873,0.0561796065610945,0.2139803382727145,666.4847193373956,0.992898556215105,0.3069250370374172,-0.13175231876540935,Normal,Normal,1.5
2004-02-12 13:22:39,0.0776227741604187,0.4477488811593342,3593.987997753306,0.0929425740460877,0.1176072740378524,11788.642093792849,0.1042154063837702,2.366988657907563,44826.26901582171,0.0548299430626186,0.2029543008346217,767.8868096613309,0.281018513097642,0.006152427248999836,-0.48934595216633675,Normal,Normal,0.4
2004-02-12 13:32:39,0.0778255583294901,0.341445316373242,7395.821757258387,0.0949667977546955,0.1374079413435138,33561.29463477566,0.1052298003831228,1.1526700310009694,140419.90872481136,0.0556262653472653,0.0922079817125856,2295.9451146389933,0.4548162042605314,-0.9862734456402824,0.46785392640701673,Normal,Normal,0.7
2004-02-12 13:42:39,0.0789331606338948,0.5964296522845243,1630.4970170282074,0.0954754841119239,0.2425243166798711,3645.337925122466,0.1067608303749261,2.455067043287836,14939.592970370551,0.0547639189284902,0.0815636614284054,903.3876802465612,1.404095056321446,1.394202248180998,-0.9837003735376184,Normal,Normal,2.1
2004-02-12 13:52:39,0.0790285478605872,0.5063801110635779,5677.408785330883,0.0956655579328808,0.1524805052472984,16652.278556591602,0.1056178591798488,1.9139070690457816,10529.676965081768,0.0553470134201589,0.1503507695277135,1167.28045033465,1.4858473935057808,0.553520237852318,0.03520358130565455,Normal,Normal,2.2
2004-02-12 14:02:39,0.0793632849991693,0.3844068433999403,9688.849188936145,0.0960886657699706,0.1564794915640446,10391.59716076332,0.1064042916945346,1.2867130291679612,36533.64196088743,0.0552470092516328,0.1642612881271437,1546.89620091925,1.772736365650119,-0.5851944127224166,1.0451767968980836,Normal,Normal,2.7
2004-02-12 14:12:39,0.0794867204047514,0.4149724425540562,1593.116901559106,0.0943347873247688,0.1334861481249847,3851.104548280959,0.1065285037872053,1.9633041034020016,13119.09770980956,0.0547529117733134,0.2284064437457211,846.7632822252722,1.8785276046613344,-0.29984093956329255,-0.9931116850918459,Normal,Normal,2.8
2004-02-12 14:22:39,0.0797529434091424,0.5200740317916859,1237.2067138383356,0.0962719724311351,0.1871939286863471,6609.664158584111,0.1051904914997221,1.2544789369804352,31785.24831234,0.0566476112070822,0.0815873750234374,2037.649948584841,2.1066960248564546,0.6813635633251357,-1.0827203345015166,Normal,Normal,3.2
2004-02-12 14:32:39,0.0793813878458176,0.4846810415588352,10786.453749472284,0.0967415088328169,0.3711304232280987,18722.049781828864,0.1080023043916482,1.387538137119228,41006.834043171984,0.0561040463217393,0.1358328182378496,1418.6343144379096,1.7882515459788277,0.35094266637141364,1.3215242172554433,Normal,Normal,2.7
2004-02-12 14:42:39,0.0775918794453348,0.3099755507638151,5487.061868177844,0.0947511445552572,0.2615943824726452,10254.835782435124,0.106593097925666,1.022536467478275,49267.30085126472,0.0554997809328446,0.1271939001086788,892.9439279207821,0.2545399661020623,-1.2800680109251017,-0.012720672491654948,Normal,Normal,0.4
2004-02-12 14:52:39,0.0777409956351457,0.3680421199233374,845.1965486132585,0.0962464358613638,0.1566551621494887,5672.116699325217,0.1056286225802605,1.612231805636072,30180.999401551377,0.0552180837007055,0.0949560451636615,863.0643872893316,0.38234111361182976,-0.7379717444472709,-1.1814179910244602,Normal,Normal,0.6
2004-02-12 15:02:39,0.0775139440580693,0.4042083382464931,7817.207858360308,0.0951367018611409,0.1738220022516348,24735.747937943925,0.1074551448479637,2.3155987865544674,108079.19781878694,0.0554945103035257,0.0647472076999928,2575.9362019377004,0.18774485863063206,-0.4003321661256419,0.5739476565178686,Normal,Normal,0.3
2004-02-12 15:12:39,0.0782795440183369,0.3419917127536713,8367.812361856166,0.0946834910454959,0.2331517446347866,9512.447775524555,0.1065545609670962,1.20232900829488,121938.4616186364,0.05516388093459,0.1245815093004498,2155.486001296953,0.843908039702488,-0.9811724134605785,0.7125751182185575,Normal,Normal,1.3
2004-02-12 15:22:39,0.0788611814361159,0.5350200636292444,2254.9188612553767,0.0958770485948833,0.2907499147594046,6689.373508223285,0.1049086484124104,2.017434683384363,25968.50451721264,0.0552473618926166,0.2345610991748845,821.8002039909785,1.3424047456674353,0.8208963129790832,-0.8264876832198274,Normal,Normal,2.0
